"datasetName"	"habitat"	"stationCode"	"samplingLevel"	"sampleTrackCode"	"sampleAreaOrVolume"	"samples.unit"	"samplingMinDepth"	"samplingMaxDepth"	"samplingMaxElevation"	"samplingMinElevation"	"sampledSedimentDepth"	"replicateOrQuadrant"	"samplingTool"	"taxonNameAsInFile"	"EMBOS_name"	"WoRMS_scientificName"	"lifeStage"	"sex"	"parameter"	"parameters.unit"	"value"	"lat"	"lon"
"1130"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Heteromastus filiformis"	"Heteromastus filiformis"	"Heteromastus filiformis"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1131"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Leodice harassii"	"Leodice harassii"	"Leodice harassii"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1132"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Malmgrenia"	"Malmgrenia"	"Malmgrenia"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1133"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Mediomastus fragilis"	"Mediomastus fragilis"	"Mediomastus fragilis"	""	NA	"Individual Count"	""	5	44.6742963	1.2088518
"1134"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Melinna palmata"	"Melinna palmata"	"Melinna palmata"	""	NA	"Individual Count"	""	26	44.6742963	1.2088518
"1135"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Owenia fusiformis"	"Owenia fusiformis"	"Owenia fusiformis"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1136"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Prionospio malmgreni"	"Prionospio malmgreni"	"Prionospio malmgreni"	""	NA	"Individual Count"	""	17	44.6742963	1.2088518
"1137"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Bittium reticulatum"	"Bittium reticulatum"	"Bittium reticulatum"	""	NA	"Individual Count"	""	20	44.6742963	1.2088518
"1138"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Odostomia"	"Odostomia"	"Odostomia"	""	NA	"Individual Count"	""	7	44.6742963	1.2088518
"1139"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Retusa truncatula"	"Retusa truncatula"	"Retusa truncatula"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1140"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Setia pulcherrima"	"Setia pulcherrima"	"Setia pulcherrima"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1141"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Abra alba"	"Abra alba"	"Abra alba"	"Juvenile"	NA	"Individual Count"	""	23	44.6742963	1.2088518
"1142"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Kurtiella bidentata"	"Kurtiella bidentata"	"Kurtiella bidentata"	""	NA	"Individual Count"	""	6	44.6742963	1.2088518
"1143"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Mytilus"	"Mytilus"	"Mytilus"	"adult"	NA	"Individual Count"	""	17	44.6742963	1.2088518
"1144"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Aoridae"	"Aoridae"	"Aoridae"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"1145"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Corophium"	"Corophium"	"Corophium"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1146"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Iphinoe serrata"	"Iphinoe serrata"	"Iphinoe serrata"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"1147"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Microdeutopus anomalus"	"Microdeutopus anomalus"	"Microdeutopus anomalus"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1148"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Pinnotheres pisum"	"Pinnotheres pisum"	"Pinnotheres pisum"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"1149"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Siphonoecetes sabatieri"	"Siphonoecetes (Siphonoecetes) sabatieri"	"Siphonoecetes (Siphonoecetes) sabatieri"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1150"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Amphipholis squamata"	"Amphipholis squamata"	"Amphipholis squamata"	""	NA	"Individual Count"	""	5	44.6742963	1.2088518
"1151"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R3"	133	"cm2"	1	1	NA	NA	30	3	"EMBOS corer"	"Mytilus"	"Mytilus"	"Mytilus"	"juvenile"	NA	"Individual Count"	""	3	44.6742963	1.2088518
"1152"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Nemertea"	"Nemertea"	"Nemertea"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"1153"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1154"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Aonides oxycephala"	"Aonides oxycephala"	"Aonides oxycephala"	""	NA	"Individual Count"	""	9	44.6742963	1.2088518
"1155"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Armandia cirrhosa"	"Armandia cirrhosa"	"Armandia cirrhosa"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"1156"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Capitella minima"	"Capitella minima"	"Capitella minima"	""	NA	"Individual Count"	""	4	44.6742963	1.2088518
"1157"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Diopatra biscayensis"	"Diopatra biscayensis"	"Diopatra biscayensis"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1158"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Euclymene oerstedi"	"Euclymene oerstedi"	"Euclymene oerstedi"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1159"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Galathowenia oculata"	"Galathowenia oculata"	"Galathowenia oculata"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1160"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Glycera tridactyla"	"Glycera tridactyla"	"Glycera tridactyla"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"1161"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Heteromastus filiformis"	"Heteromastus filiformis"	"Heteromastus filiformis"	""	NA	"Individual Count"	""	4	44.6742963	1.2088518
"1162"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Leiochone leiopygos"	"Leiochone leiopygos"	"Leiochone leiopygos"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1163"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Lumbrineris latreilli"	"Lumbrineris latreilli"	"Lumbrineris latreilli"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1164"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Mediomastus fragilis"	"Mediomastus fragilis"	"Mediomastus fragilis"	""	NA	"Individual Count"	""	14	44.6742963	1.2088518
"1165"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Melinna palmata"	"Melinna palmata"	"Melinna palmata"	""	NA	"Individual Count"	""	8	44.6742963	1.2088518
"1166"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Neanthes caudata"	"Neanthes caudata"	"Neanthes caudata"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1167"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Prionospio malmgreni"	"Prionospio malmgreni"	"Prionospio malmgreni"	""	NA	"Individual Count"	""	35	44.6742963	1.2088518
"1168"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Sabellaria spinulosa"	"Sabellaria spinulosa"	"Sabellaria spinulosa"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1169"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Tharyx"	"Tharyx"	"Tharyx"	""	NA	"Individual Count"	""	5	44.6742963	1.2088518
"1170"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Leptochiton asellus"	"Leptochiton asellus"	"Leptochiton asellus"	"Juvenile"	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1171"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Bittium reticulatum"	"Bittium reticulatum"	"Bittium reticulatum"	""	NA	"Individual Count"	""	64	44.6742963	1.2088518
"1172"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Chrysallida terebellum"	"Parthenina terebellum"	"Parthenina terebellum"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1173"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Mangelia attenuata"	"Mangelia attenuata"	"Mangelia attenuata"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1174"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Nassarius incrassatus"	"Nassarius incrassatus"	"Nassarius incrassatus"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"1175"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Nassarius pygmaeus"	"Nassarius pygmaeus"	"Nassarius pygmaeus"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"1176"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Ocenebra erinaceus"	"Ocenebra erinaceus"	"Ocenebra erinaceus"	"Juvenile"	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1177"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Odostomia"	"Odostomia"	"Odostomia"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"1178"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Retusa truncatula"	"Retusa truncatula"	"Retusa truncatula"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1179"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Setia pulcherrima"	"Setia pulcherrima"	"Setia pulcherrima"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"1180"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Abra alba"	"Abra alba"	"Abra alba"	"Juvenile"	NA	"Individual Count"	""	36	44.6742963	1.2088518
"1181"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Kurtiella bidentata"	"Kurtiella bidentata"	"Kurtiella bidentata"	""	NA	"Individual Count"	""	8	44.6742963	1.2088518
"1182"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Mytilus"	"Mytilus"	"Mytilus"	"Juvenile"	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1183"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Scrobicularia plana"	"Scrobicularia plana"	"Scrobicularia plana"	"Juvenile"	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1184"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Aoridae"	"Aoridae"	"Aoridae"	"Juvenile"	NA	"Individual Count"	""	4	44.6742963	1.2088518
"1185"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Apherusa bispinosa"	"Apherusa bispinosa"	"Apherusa bispinosa"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1186"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Athanas nitescens"	"Athanas nitescens"	"Athanas nitescens"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1187"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Microdeutopus anomalus"	"Microdeutopus anomalus"	"Microdeutopus anomalus"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1188"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Nototropis swammerdamei"	"Nototropis swammerdamei"	"Nototropis swammerdamei"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1189"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Paranthura japonica"	"Paranthura japonica"	"Paranthura japonica"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1190"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Perioculodes aequimanus"	"Perioculodes aequimanus"	"Perioculodes aequimanus"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"1191"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Zeuxo holdichi"	"Zeuxo holdichi"	"Zeuxo holdichi"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1192"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P1-R1"	133	"cm2"	1	1	NA	NA	30	1	"EMBOS corer"	"Amphipholis squamata"	"Amphipholis squamata"	"Amphipholis squamata"	""	NA	"Individual Count"	""	4	44.6742963	1.2088518
"1193"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R2"	133	"cm2"	1	1	NA	NA	30	2	"EMBOS corer"	"Nemertea"	"Nemertea"	"Nemertea"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1194"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R2"	133	"cm2"	1	1	NA	NA	30	2	"EMBOS corer"	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	""	NA	"Individual Count"	""	5	44.6742963	1.2088518
"1195"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R2"	133	"cm2"	1	1	NA	NA	30	2	"EMBOS corer"	"Aonides oxycephala"	"Aonides oxycephala"	"Aonides oxycephala"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"1196"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R2"	133	"cm2"	1	1	NA	NA	30	2	"EMBOS corer"	"Capitella minima"	"Capitella minima"	"Capitella minima"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"1197"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R2"	133	"cm2"	1	1	NA	NA	30	2	"EMBOS corer"	"Euclymene oerstedi"	"Euclymene oerstedi"	"Euclymene oerstedi"	""	NA	"Individual Count"	""	7	44.6742963	1.2088518
"1198"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R2"	133	"cm2"	1	1	NA	NA	30	2	"EMBOS corer"	"Exogone verugera"	"Exogone (Exogone) verugera"	"Exogone (Exogone) verugera"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"1199"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R2"	133	"cm2"	1	1	NA	NA	30	2	"EMBOS corer"	"Galathowenia oculata"	"Galathowenia oculata"	"Galathowenia oculata"	""	NA	"Individual Count"	""	4	44.6742963	1.2088518
"1200"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R2"	133	"cm2"	1	1	NA	NA	30	2	"EMBOS corer"	"Glycera tridactyla"	"Glycera tridactyla"	"Glycera tridactyla"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"1201"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R2"	133	"cm2"	1	1	NA	NA	30	2	"EMBOS corer"	"Heteromastus filiformis"	"Heteromastus filiformis"	"Heteromastus filiformis"	""	NA	"Individual Count"	""	6	44.6742963	1.2088518
"1202"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-SUB"	"subtidal"	"FR-2014-ABGB-SUB-P3-R2"	133	"cm2"	1	1	NA	NA	30	2	"EMBOS corer"	"Magelona alleni"	"Magelona alleni"	"Magelona alleni"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
