datasetName	habitat	stationCode	samplingLevel	sampleTrackCode	sampleAreaOrVolume	samples.unit	samplingMinDepth	samplingMaxDepth	samplingMaxElevation	samplingMinElevation	sampledSedimentDepth	replicateOrQuadrant	samplingTool	taxonNameAsInFile	EMBOS_name	WoRMS_scientificName	lifeStage	sex	parameter	parameters.unit	value
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P3-R2	133	cm2	1	1			30	2	EMBOS corer	Odostomia	Odostomia	Odostomia			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P3-R2	133	cm2	1	1			30	2	EMBOS corer	Setia pulcherrima	Setia pulcherrima	Setia pulcherrima			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P3-R2	133	cm2	1	1			30	2	EMBOS corer	Abra alba	Abra alba	Abra alba	Juvenile		Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P3-R2	133	cm2	1	1			30	2	EMBOS corer	Kurtiella bidentata	Kurtiella bidentata	Kurtiella bidentata			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P3-R2	133	cm2	1	1			30	2	EMBOS corer	Lucinoma borealis	Lucinoma borealis	Lucinoma borealis	Juvenile		Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P3-R2	133	cm2	1	1			30	2	EMBOS corer	Microdeutopus anomalus	Microdeutopus anomalus	Microdeutopus anomalus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Nemertea	Nemertea	Nemertea			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Oligochaeta	Oligochaeta	Oligochaeta			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Aonides oxycephala	Aonides oxycephala	Aonides oxycephala			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Aphelochaeta	Aphelochaeta	Aphelochaeta			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Armandia cirrhosa	Armandia cirrhosa	Armandia cirrhosa			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Capitella minima	Capitella minima	Capitella minima			Individual Count		5
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Diopatra neapolitana	Diopatra neapolitana	Diopatra neapolitana			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Exogone verugera	Exogone (Exogone) verugera	Exogone (Exogone) verugera			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Galathowenia oculata	Galathowenia oculata	Galathowenia oculata			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Glycera tridactyla	Glycera tridactyla	Glycera tridactyla			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Heteromastus filiformis	Heteromastus filiformis	Heteromastus filiformis			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Malmgrenia	Malmgrenia	Malmgrenia			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Mediomastus fragilis	Mediomastus fragilis	Mediomastus fragilis			Individual Count		7
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Melinna palmata	Melinna palmata	Melinna palmata			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Neanthes caudata	Neanthes caudata	Neanthes caudata			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Notomastus latericeus	Notomastus latericeus	Notomastus latericeus			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Pilargis verrucosa	Pilargis verrucosa	Pilargis verrucosa			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Podarkeopsis galangaui	Podarkeopsis galangaui	Podarkeopsis galangaui			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Prionospio malmgreni	Prionospio malmgreni	Prionospio malmgreni			Individual Count		13
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Bittium reticulatum	Bittium reticulatum	Bittium reticulatum			Individual Count		19
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Hyala vitrea	Hyala vitrea	Hyala vitrea			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Nassarius pygmaeus	Nassarius pygmaeus	Nassarius pygmaeus			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Odostomia	Odostomia	Odostomia			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Rissoa parva	Rissoa parva	Rissoa parva			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Setia pulcherrima	Setia pulcherrima	Setia pulcherrima			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Abra alba	Abra alba	Abra alba	Juvenile		Individual Count		6
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Arcuatula senhousia	Arcuatula senhousia	Arcuatula senhousia	Juvenile		Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Kurtiella bidentata	Kurtiella bidentata	Kurtiella bidentata			Individual Count		7
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Aoridae	Aoridae	Aoridae			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Crangonidae	Crangonidae	Crangonidae			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Perioculodes aequimanus	Perioculodes aequimanus	Perioculodes aequimanus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Siphonoecetes sabatieri	Siphonoecetes (Siphonoecetes) sabatieri	Siphonoecetes (Siphonoecetes) sabatieri			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Zeuxo holdichi	Zeuxo holdichi	Zeuxo holdichi			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Amphipholis squamata	Amphipholis squamata	Amphipholis squamata			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R2	133	cm2	1	1			30	2	EMBOS corer	Oestergrenia digitata	Oestergrenia digitata	Oestergrenia digitata			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Nemertea	Nemertea	Nemertea			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Oligochaeta	Oligochaeta	Oligochaeta			Individual Count		8
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Aonides oxycephala	Aonides oxycephala	Aonides oxycephala			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Capitella minima	Capitella minima	Capitella minima			Individual Count		13
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Euclymene oerstedi	Euclymene oerstedi	Euclymene oerstedi			Individual Count		5
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Galathowenia oculata	Galathowenia oculata	Galathowenia oculata			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Glycera tridactyla	Glycera tridactyla	Glycera tridactyla			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Heteromastus filiformis	Heteromastus filiformis	Heteromastus filiformis			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Lagis koreni	Lagis koreni	Lagis koreni			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Leiochone leiopygos	Leiochone leiopygos	Leiochone leiopygos			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Mediomastus fragilis	Mediomastus fragilis	Mediomastus fragilis			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Melinna palmata	Melinna palmata	Melinna palmata			Individual Count		12
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Notomastus latericeus	Notomastus latericeus	Notomastus latericeus			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Pilargis verrucosa	Pilargis verrucosa	Pilargis verrucosa			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Prionospio malmgreni	Prionospio malmgreni	Prionospio malmgreni			Individual Count		13
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Bittium reticulatum	Bittium reticulatum	Bittium reticulatum			Individual Count		26
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Jujubinus striatus	Jujubinus striatus	Jujubinus striatus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Abra alba	Abra alba	Abra alba	Juvenile		Individual Count		5
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Kurtiella bidentata	Kurtiella bidentata	Kurtiella bidentata			Individual Count		5
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Lucinoma borealis	Lucinoma borealis	Lucinoma borealis	Juvenile		Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Ampelisca brevicornis	Ampelisca brevicornis	Ampelisca brevicornis			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Pariambus typicus	Pariambus typicus	Pariambus typicus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Perioculodes aequimanus	Perioculodes aequimanus	Perioculodes aequimanus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R3	133	cm2	1	1			30	3	EMBOS corer	Zeuxo holdichi	Zeuxo holdichi	Zeuxo holdichi			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Nemertea	Nemertea	Nemertea			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Oligochaeta	Oligochaeta	Oligochaeta			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Aonides oxycephala	Aonides oxycephala	Aonides oxycephala			Individual Count		8
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Armandia cirrhosa	Armandia cirrhosa	Armandia cirrhosa			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Capitella minima	Capitella minima	Capitella minima			Individual Count		9
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Diopatra biscayensis	Diopatra biscayensis	Diopatra biscayensis			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Diopatra neapolitana	Diopatra neapolitana	Diopatra neapolitana			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Euclymene oerstedi	Euclymene oerstedi	Euclymene oerstedi			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Glycera unicornis	Glycera unicornis	Glycera unicornis			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Heteromastus filiformis	Heteromastus filiformis	Heteromastus filiformis			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Leiochone leiopygos	Leiochone leiopygos	Leiochone leiopygos			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Mediomastus fragilis	Mediomastus fragilis	Mediomastus fragilis			Individual Count		6
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Melinna palmata	Melinna palmata	Melinna palmata			Individual Count		12
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Phyllodoce	Phyllodoce	Phyllodoce			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Pilargis verrucosa	Pilargis verrucosa	Pilargis verrucosa			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Podarkeopsis galangaui	Podarkeopsis galangaui	Podarkeopsis galangaui			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Prionospio malmgreni	Prionospio malmgreni	Prionospio malmgreni			Individual Count		10
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Tharyx	Tharyx	Tharyx			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Bittium reticulatum	Bittium reticulatum	Bittium reticulatum			Individual Count		30
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Nassarius pygmaeus	Nassarius pygmaeus	Nassarius pygmaeus			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Nassarius reticulatus	Nassarius reticulatus	Nassarius reticulatus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Abra alba	Abra alba	Abra alba	Juvenile		Individual Count		6
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Kurtiella bidentata	Kurtiella bidentata	Kurtiella bidentata			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Aoridae	Aoridae	Aoridae			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Paranthura japonica	Paranthura japonica	Paranthura japonica			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Perioculodes aequimanus	Perioculodes aequimanus	Perioculodes aequimanus			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P1-R3	133	cm2	1	1			30	3	EMBOS corer	Siphonoecetes sabatieri	Siphonoecetes (Siphonoecetes) sabatieri	Siphonoecetes (Siphonoecetes) sabatieri			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R1	133	cm2	1	1			30	1	EMBOS corer	Nemertea	Nemertea	Nemertea			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R1	133	cm2	1	1			30	1	EMBOS corer	Oligochaeta	Oligochaeta	Oligochaeta			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R1	133	cm2	1	1			30	1	EMBOS corer	Aonides oxycephala	Aonides oxycephala	Aonides oxycephala			Individual Count		11
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R1	133	cm2	1	1			30	1	EMBOS corer	Capitella minima	Capitella minima	Capitella minima			Individual Count		6
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R1	133	cm2	1	1			30	1	EMBOS corer	Caulleriella	Caulleriella	Caulleriella			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R1	133	cm2	1	1			30	1	EMBOS corer	Diopatra biscayensis	Diopatra biscayensis	Diopatra biscayensis			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R1	133	cm2	1	1			30	1	EMBOS corer	Diopatra neapolitana	Diopatra neapolitana	Diopatra neapolitana			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R1	133	cm2	1	1			30	1	EMBOS corer	Euclymene oerstedi	Euclymene oerstedi	Euclymene oerstedi			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R1	133	cm2	1	1			30	1	EMBOS corer	Galathowenia oculata	Galathowenia oculata	Galathowenia oculata			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-SUB	subtidal	FR-2014-ABGB-SUB-P2-R1	133	cm2	1	1			30	1	EMBOS corer	Glycera	Glycera	Glycera			Individual Count		1
